name,s,mux,muy,x,y,betx,bety,dx_zeta,dy_zeta
BPH.22808,3830.9907999999823,14.501791164897284,14.481972792543747,-0.00022750050072671148,-5.829292086943922e-23,102.32562675683143,21.17644047457561,3.672452667412062e-05,-7.25439990772051e-27
BPNC.22905,3862.2149999999824,14.605698777686717,14.61291715678028,-0.00011924625279879716,-1.583555455015042e-22,22.217241472796303,98.73824394840342,-1.853507206804041e-05,-5.587831517994674e-26
BPV.22908,3862.988499999982,14.611355755501883,14.614142326863236,-0.00011610776564038074,-1.6095338863705727e-22,21.32471461007452,102.25661782028699,-1.9972040967846355e-05,-5.710228027251196e-26
BPH.23008,3894.986199999982,14.74286094745392,14.724370882362791,-0.00013654402256112067,-4.861112156996737e-23,102.38187390000638,21.1129747567028,-0.00011129541771514143,-2.8841705727651894e-26
BPV.23108,3926.9838999999824,14.853135179187557,14.856890593947083,1.5997403518262098e-05,1.9080429910484263e-23,21.084444680310177,102.1533423037847,-5.133725717983243e-05,-3.313472404536649e-26
BPH.23208,3958.9815999999823,14.985775225683094,14.966996658628979,0.00021304144991626467,5.371393325006437e-23,102.20663799249833,21.173777144722667,-4.791323761817159e-05,4.484023444734947e-27
BPV.23308,3990.9792999999822,15.095474249363729,15.09914120221849,0.00011732054954200872,1.6276177985249e-22,21.306118963602362,102.29883736323075,1.4818756007243481e-05,5.1453346259376044e-26
BPH.23408,4022.976999999982,15.226960979867581,15.209331651843605,0.00015717133120992586,5.367760097380004e-23,102.4945260280815,21.116447942183164,0.00010650568701993851,2.776765924383387e-26
BPV.23508,4054.9746999999825,15.33709750198409,15.341872221138747,-4.600447695299973e-06,-3.7391793928857384e-24,21.105220826925727,102.11219737948919,5.283644561161648e-05,3.598571736172666e-26
BPH.23608,4086.9723999999824,15.469740812831873,15.452017886110559,-0.00019797145926975893,-4.865721611399049e-23,102.10303645621242,21.16924146641971,5.862143092509102e-05,-1.674259939427847e-27
BPV.30108,4118.970099999984,15.579506233472152,15.584168193438082,-0.00011817580041687589,-1.6310578571341207e-22,21.30558047616894,102.31515074942382,-9.497710220204065e-06,-5.005913769486649e-26
BPH.30208,4150.967799999988,15.710921187417572,15.694284080592983,-0.00017784122630467832,-5.829143691560947e-23,102.58232413102233,21.13667140781158,-0.0001005798411559502,-3.1394579402139525e-26
BPV.30308,4182.965499999992,15.820935533302208,15.82676449989166,-7.689510229305863e-06,-1.1721195218922771e-23,21.126269808750877,102.08478684302801,-5.380600454442658e-05,-3.9605002613057986e-26
BPH.30408,4214.9631999999965,15.953560987630372,15.93698717789934,0.00017929344115256047,4.313667354239163e-23,102.02201168355975,21.150395281396882,-6.882028407753565e-05,1.4922642707892448e-27
BPV.30508,4246.9609,16.063481942996535,16.06918891020841,0.00011699780166305761,1.6201690310985665e-22,21.27266671238893,102.3447026311505,4.058851577125652e-06,5.0992976345552384e-26
BPH.30608,4278.958600000004,16.194960971594313,16.17927508906817,0.00019513582115872306,6.235463525445346e-23,102.66493491449188,21.140383091302507,9.366169905176175e-05,3.006222589796748e-26
BPV.30708,4310.956300000009,16.30487440965742,16.31174699216898,1.907407865495556e-05,2.6983361875858745e-23,21.14172251921455,102.07669107575164,5.421412592968296e-05,4.440873491071743e-26
BPH.30808,4342.954000000014,16.437499530083997,16.421991692431803,-0.00016040650505000752,-3.726268206636262e-23,101.94791951797323,21.14488336077687,7.823732652959648e-05,1.2825579842175802e-27
BPV.30908,4374.951700000018,16.547492789373553,16.554219419854633,-0.00011546798927605394,-1.5946948539030095e-22,21.26440944981657,102.34084700621885,1.4014333991649804e-06,-4.9565835421824786e-26
BPH.31008,4406.949400000021,16.678945611126522,16.664291377974827,-0.00021202718803853317,-6.586151689692447e-23,102.73437833758484,21.14574222736808,-8.576295567829634e-05,-3.1581172947046005e-26
BPWA.31101,4437.462600000026,16.778049656930907,16.79434147553635,-4.024192391462948e-05,-4.2888798273308444e-23,22.933200563266332,95.4022282880961,-5.5859479062836785e-05,-5.026148352848e-26
BPV.31108,4438.947100000027,16.788785412439015,16.79673567490926,-3.107194390546081e-05,-4.200118313014307e-23,21.150977791301237,102.08339763244247,-5.406192357500406e-05,-5.139987772690552e-26
BPCR.31202,4469.5916000000325,16.91925278186805,16.897150271115276,0.00013125631719097762,2.7835478451154425e-23,95.78286536425496,22.742126999425405,-8.529023927670634e-05,-1.0541496978949372e-26
BPH.31208,4470.944800000033,16.92143308337531,16.906977785704765,0.00013836038985206537,3.1055742758695994e-23,101.87626939609228,21.144576052696653,-8.685448134222715e-05,-8.609575474641148e-27
BPV.31308,4502.9426000000385,17.031557270975814,17.03919780305687,0.00011195993942991947,1.555068740966942e-22,21.237806825841226,102.35093481448632,-6.824331934314691e-06,2.7627657686805815e-26
BPH.31408,4534.940300000044,17.16305423335153,17.149307925052003,0.00022519598450875357,6.875442272198147e-23,102.8103593983597,21.13178352754189,7.706369579433854e-05,2.71287131121184e-26
BPW.31456,4549.0278000000435,17.189672372276604,17.236307745071404,0.00015453125452922654,6.0586584420158e-23,60.87806622884512,39.52248861934848,7.018601702714176e-05,4.5060373929344224e-26
BPV.31508,4566.938000000046,17.272834345882107,17.28178464676977,4.1958770696297586e-05,5.660280979645145e-23,21.155160410985214,102.14095539752499,5.33595223800596e-05,7.057011843018148e-26
BPH.31605,4598.168700000049,17.4042978421185,17.386286056465543,-0.00011263775266741375,-2.2523224119686398e-23,98.33569655086954,22.039571532406917,9.343124817178275e-05,1.5883209773107668e-26
BPH.31608,4598.935700000049,17.405517838535186,17.39193989833233,-0.0001163811984436102,-2.4571539253871693e-23,101.8150779313388,21.16037387080662,9.451839630150742e-05,1.4401716509110392e-26
BPV.31708,4630.933400000047,17.515677000668074,17.524124104233714,-0.0001080254177297925,-1.5014667328013635e-22,21.239337184804715,102.37201519651684,2.4096658365310454e-05,-2.6797330407067434e-26
BPH.31808,4662.931100000046,17.647127416105324,17.63398347100053,-0.00023723136487627955,-7.12524864579304e-23,102.86205873316958,21.219321081137764,-7.662353156805502e-06,-1.763347778389133e-26
BPV.31908,4694.928800000043,17.75680448182837,17.76602379973878,-5.289369219993362e-05,-7.148038394414882e-23,21.17783549931625,102.25654053947996,-2.055759772319393e-05,5.915885153587124e-28
BPWC.31933,4700.698800000044,17.800108660214914,17.775042776706304,-2.4102045290155836e-05,-5.992454263796896e-23,23.86009976926455,92.33558947383538,-3.389169044882848e-05,1.5206229848185348e-27
BPH.32008,4726.926500000043,17.889435146838316,17.876145423752654,9.254380202727215e-05,1.7513359312165644e-23,101.76954301482007,21.158891431717347,-0.00010407069343665948,1.378445078760377e-26
BPWB.32101,4757.440000000047,17.988999312082885,18.005986464047453,0.00010254144430115155,1.3711123070978126e-22,22.966033538372287,95.58049324524733,-5.594791278075601e-05,1.7574948708211674e-26
BPV.32108,4758.924200000047,17.99970999681938,18.008375760844388,0.00010264108674993149,1.430219304544852e-22,21.21112364952776,102.2700308166035,-5.319526826611519e-05,1.780964725806377e-26
BPH.32208,4790.9219000000485,18.131249571645583,18.118524623659876,0.00024616340551898995,7.282560494027562e-23,102.89182663542603,21.141152762913308,-6.267685686236648e-05,-9.54163310570981e-28
BPVT.32303,4821.665400000053,18.231713399689074,18.248872654545938,7.091893707704487e-05,8.437170482663675e-23,22.70120651261437,96.53729452362599,4.383599659032587e-06,-2.299592512111314e-26
BPCN.32308,4822.917100000053,18.24079712010713,18.25087837414998,6.298146370367452e-05,8.506221886935241e-23,21.210062414075143,102.19442655068036,7.311610372895209e-06,-2.3923117391098873e-26
BPH.32408,4854.917300000057,18.37333129610185,18.361065232148494,-6.834512932215022e-05,-1.0608132726707438e-23,101.76085222210091,21.137986492433516,9.777031610790712e-05,-1.4746178543273992e-26
BPV.32508,4886.915000000061,18.483674087156647,18.49343124171926,-9.663358942876309e-05,-1.3499905186035987e-22,21.19091633043904,102.21301131583489,5.393649642453997e-05,-2.3409839323983358e-26
BPH.32608,4918.912700000064,18.61530796181394,18.60353315380948,-0.0002537578846736537,-7.385962067362433e-23,102.87739357083731,21.162157501640497,7.251317043843313e-05,1.1541821364227307e-26
BPCN.32708,4950.9079000000675,18.724720870479974,18.735813189376856,-7.31176833947806e-05,-9.782370386551867e-23,21.256130949692533,102.18066729029269,-1.8626357691332266e-06,5.732101113028967e-26
BPH.32808,4982.9081000000715,18.857050939602697,18.846016012001144,4.195466725075813e-05,3.630617115044664e-24,101.77593549936759,21.135776274936234,-9.039638306355526e-05,2.5291598648612656e-26
BPV.32908,5014.905800000075,18.96753713698226,18.978376722849774,8.885590944680451e-05,1.2576471731573646e-22,21.1420620920319,102.22897149060442,-5.4092957057672055e-05,2.0660324739606956e-26
BPH.33008,5046.903500000079,19.099392787189323,19.088499670577466,0.00025725035920247494,7.418575716242142e-23,102.84997399646066,21.15251396131417,-8.160083456766808e-05,-9.140791143918703e-27
BPNB.33105,5078.226700000083,19.203821512063612,19.21974997385566,8.579501207900293e-05,1.0880628384769335e-22,22.054786054086037,99.1274015944554,-5.349226961850925e-06,-5.438427370472609e-26
BPV.33108,5078.901200000083,19.208778220095198,19.220816531490588,8.165728790078634e-05,1.0967318331952462e-22,21.27453360126693,102.19941369774139,-3.5693879185575447e-06,-5.537801516865207e-26
BPH.33208,5110.898900000087,19.340960366518445,19.331011892558834,-1.6822712445461803e-05,3.3577591977198376e-24,101.82703084057957,21.13540534074937,8.219215347903759e-05,-2.6142369422126155e-26
BPV.33308,5142.896600000091,19.451472138598938,19.46338131125334,-8.102441598573833e-05,-1.1543347359666226e-22,21.123376756876013,102.22057054204049,5.373504831677969e-05,-2.5394540878457712e-26
BPH.33408,5174.8943000000945,19.58345583653033,19.57350903040554,-0.0002596729189414409,-7.386951424647496e-23,102.78889256179836,21.15272165194745,8.986773266428318e-05,6.978053992128614e-27
BPV.33508,5206.8920000001,19.692827380809995,19.705817680094388,-9.018096909462709e-05,-1.2054778235893427e-22,21.29118924992752,102.2089309879113,8.972768729968988e-06,5.348056229822782e-26
BPH.33608,5238.889700000105,19.824892899057858,19.81596902126548,-1.0004619055292093e-05,-1.0337130837168058e-23,101.8821444634836,21.147544419454036,-7.316002031187383e-05,2.9270122431911274e-26
BPV.40108,5270.88740000011,19.935417950880925,19.94829162998354,7.158615934537011e-05,1.040067300773068e-22,21.107748164250406,102.21602049541828,-5.283526039830157e-05,3.992263930189164e-26
BPH.40208,5302.885100000114,20.067511771930903,20.058488302712526,0.0002579483504641872,7.285970180963964e-23,102.73295212339328,21.13197999466178,-9.723431422241774e-05,8.956624519144425e-27
BPV.40308,5334.8828000001195,20.1769592074706,20.19086201627437,9.695437875651184e-05,1.3033501248493e-22,21.27875653578186,102.23114376533881,-1.4253177646779383e-05,-2.7675430670795364e-26
BPH.40408,5366.880500000125,20.309009663805192,20.301012324083334,3.5055132744218337e-05,1.7182464164538858e-23,101.96094255384618,21.143290801185795,6.35006254243422e-05,-2.0915682340767438e-26
BPV.40508,5398.878200000128,20.419441813210284,20.43337278545243,-6.226577101850538e-05,-9.178269150577431e-23,21.121042008767574,102.19293038027716,5.1442469061197225e-05,-3.993185151775486e-26
BPH.40608,5430.875900000132,20.551551771517865,20.54354432353721,-0.000255145732769165,-7.126845367024217e-23,102.65126404070801,21.14439104709149,0.00010361580245769078,-6.486680493935077e-27
BPV.40708,5462.873600000135,20.661013062066782,20.67586674320602,-0.00010359225791348685,-1.3898104200470553e-22,21.290674889832356,102.23216370591896,1.942514163834624e-05,2.391451176393965e-26
BPH.40808,5494.871300000139,20.79295146110033,20.786013925581774,-6.143749508383981e-05,-2.3896018122680955e-23,102.03395038244426,21.144028287450357,-5.308393981396776e-05,2.0343590180161873e-26
BPV.40908,5526.8690000001425,20.903358143332586,20.918375124817093,5.147154144984002e-05,7.869209643288677e-23,21.11387945540468,102.1885022766195,-4.9492222141299306e-05,4.3578193618267235e-26
BPH.41008,5558.866700000146,21.03556390993657,21.028552062063238,0.00024823277743419556,6.901837679068689e-23,102.57300779103994,21.143577011153553,-0.0001089610361849913,9.222598839741466e-27
BPV.41108,5590.86450000015,21.145059528217725,21.16087449372365,0.00010838711243284384,1.4639472700332133e-22,21.296375168643316,102.23565570567821,-2.4403481951649725e-05,-1.8536779119023329e-26
BPH.41208,5622.862200000154,21.276891200867258,21.271061945052924,8.567583625150498e-05,3.036778481979823e-23,102.13320802762136,21.13053177854785,4.212298925600764e-05,-1.2366398472464088e-26
